Initializing NVTX monkey patches
Done with NVTX monkey patching
I Loading best validating checkpoint from /root/.local/share/deepspeech/checkpoints/best_dev-2303
I Loading variable from checkpoint: beta1_power
I Loading variable from checkpoint: beta2_power
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias/Adam
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/bias/Adam_1
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel/Adam
I Loading variable from checkpoint: cudnn_lstm/rnn/multi_rnn_cell/cell_0/cudnn_compatible_lstm_cell/kernel/Adam_1
I Loading variable from checkpoint: global_step
I Loading variable from checkpoint: layer_1/bias
I Loading variable from checkpoint: layer_1/bias/Adam
I Loading variable from checkpoint: layer_1/bias/Adam_1
I Loading variable from checkpoint: layer_1/weights
I Loading variable from checkpoint: layer_1/weights/Adam
I Loading variable from checkpoint: layer_1/weights/Adam_1
I Loading variable from checkpoint: layer_2/bias
I Loading variable from checkpoint: layer_2/bias/Adam
I Loading variable from checkpoint: layer_2/bias/Adam_1
I Loading variable from checkpoint: layer_2/weights
I Loading variable from checkpoint: layer_2/weights/Adam
I Loading variable from checkpoint: layer_2/weights/Adam_1
I Loading variable from checkpoint: layer_3/bias
I Loading variable from checkpoint: layer_3/bias/Adam
I Loading variable from checkpoint: layer_3/bias/Adam_1
I Loading variable from checkpoint: layer_3/weights
I Loading variable from checkpoint: layer_3/weights/Adam
I Loading variable from checkpoint: layer_3/weights/Adam_1
I Loading variable from checkpoint: layer_5/bias
I Loading variable from checkpoint: layer_5/bias/Adam
I Loading variable from checkpoint: layer_5/bias/Adam_1
I Loading variable from checkpoint: layer_5/weights
I Loading variable from checkpoint: layer_5/weights/Adam
I Loading variable from checkpoint: layer_5/weights/Adam_1
I Loading variable from checkpoint: layer_6/bias
I Loading variable from checkpoint: layer_6/bias/Adam
I Loading variable from checkpoint: layer_6/bias/Adam_1
I Loading variable from checkpoint: layer_6/weights
I Loading variable from checkpoint: layer_6/weights/Adam
I Loading variable from checkpoint: layer_6/weights/Adam_1
I Loading variable from checkpoint: learning_rate
I STARTING Optimization
Epoch 0 |   Training | Elapsed Time: 0:00:00 | Steps: 0 | Loss: 0.000000
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 29 | Loss: 45.902020
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 30 | Loss: 45.502101
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 31 | Loss: 45.700555
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 32 | Loss: 46.205245
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 33 | Loss: 46.553075
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 34 | Loss: 46.403315
Epoch 0 |   Training | Elapsed Time: 0:00:07 | Steps: 35 | Loss: 46.385759
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 36 | Loss: 46.541168
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 37 | Loss: 46.915918
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 38 | Loss: 47.190576
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 39 | Loss: 47.125140
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 40 | Loss: 47.046203
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 41 | Loss: 46.639223
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 42 | Loss: 47.471222
Epoch 0 |   Training | Elapsed Time: 0:00:08 | Steps: 43 | Loss: 47.535819
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 44 | Loss: 47.460035
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 45 | Loss: 47.609217
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 46 | Loss: 47.326888
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 47 | Loss: 47.625913
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 48 | Loss: 47.685573
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 49 | Loss: 47.651740
Epoch 0 |   Training | Elapsed Time: 0:00:09 | Steps: 50 | Loss: 47.560237
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 51 | Loss: 47.814891
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 52 | Loss: 47.781080
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 53 | Loss: 48.102354
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 54 | Loss: 48.080548
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 55 | Loss: 48.066024
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 56 | Loss: 48.791726
Epoch 0 |   Training | Elapsed Time: 0:00:10 | Steps: 57 | Loss: 48.757740
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 58 | Loss: 48.742990
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 59 | Loss: 48.834841
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 60 | Loss: 48.613755
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 61 | Loss: 48.686764
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 62 | Loss: 48.527346
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 63 | Loss: 48.840727
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 64 | Loss: 48.875299
Epoch 0 |   Training | Elapsed Time: 0:00:11 | Steps: 65 | Loss: 48.869192
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 66 | Loss: 48.687978
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 67 | Loss: 48.661092
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 68 | Loss: 48.722569
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 69 | Loss: 48.692842
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 70 | Loss: 48.908330
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 71 | Loss: 48.592425
Epoch 0 |   Training | Elapsed Time: 0:00:12 | Steps: 72 | Loss: 48.570787
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 73 | Loss: 48.614677
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 74 | Loss: 48.380228
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 75 | Loss: 48.446203
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 76 | Loss: 48.609131
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 77 | Loss: 48.545749
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 78 | Loss: 48.561931
Epoch 0 |   Training | Elapsed Time: 0:00:13 | Steps: 79 | Loss: 48.413056
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 80 | Loss: 48.222744
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 81 | Loss: 48.443851
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 82 | Loss: 48.398281
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 83 | Loss: 48.537333
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 84 | Loss: 48.409229
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 85 | Loss: 48.792727
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 86 | Loss: 48.856369
Epoch 0 |   Training | Elapsed Time: 0:00:14 | Steps: 87 | Loss: 48.786542
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 88 | Loss: 48.926104
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 89 | Loss: 48.977263
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 90 | Loss: 49.073178
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 91 | Loss: 49.100377
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 92 | Loss: 49.193169
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 93 | Loss: 49.232872
Epoch 0 |   Training | Elapsed Time: 0:00:15 | Steps: 94 | Loss: 49.403177
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 95 | Loss: 49.916164
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 96 | Loss: 49.877164
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 97 | Loss: 49.870454
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 98 | Loss: 49.972120
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 99 | Loss: 50.014038
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 100 | Loss: 50.166623
Epoch 0 |   Training | Elapsed Time: 0:00:16 | Steps: 101 | Loss: 50.126925
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 102 | Loss: 50.223821
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 103 | Loss: 50.278276
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 104 | Loss: 50.372137
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 105 | Loss: 50.502040
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 106 | Loss: 50.425043
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 107 | Loss: 50.984975
Epoch 0 |   Training | Elapsed Time: 0:00:17 | Steps: 108 | Loss: 50.826181
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 109 | Loss: 50.670156
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 110 | Loss: 50.816009
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 111 | Loss: 50.766828
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 112 | Loss: 50.640699
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 113 | Loss: 50.616139
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 114 | Loss: 50.664911
Epoch 0 |   Training | Elapsed Time: 0:00:18 | Steps: 115 | Loss: 50.537678
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 116 | Loss: 50.469226
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 117 | Loss: 50.565043
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 118 | Loss: 50.598662
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 119 | Loss: 50.711235
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 120 | Loss: 50.697896
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 121 | Loss: 50.892157
Epoch 0 |   Training | Elapsed Time: 0:00:19 | Steps: 122 | Loss: 50.869579
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 123 | Loss: 51.152451
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 124 | Loss: 51.299035
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 125 | Loss: 51.357265
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 126 | Loss: 51.237866
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 127 | Loss: 51.301905
Epoch 0 |   Training | Elapsed Time: 0:00:20 | Steps: 128 | Loss: 51.427497
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 129 | Loss: 51.475674
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 130 | Loss: 51.696882
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 131 | Loss: 51.809370
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 132 | Loss: 51.878341
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 133 | Loss: 51.917927
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 134 | Loss: 52.104345
Epoch 0 |   Training | Elapsed Time: 0:00:21 | Steps: 135 | Loss: 52.187064
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 136 | Loss: 52.335567
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 137 | Loss: 52.658774
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 138 | Loss: 52.923327
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 139 | Loss: 52.995049
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 140 | Loss: 53.164862
Epoch 0 |   Training | Elapsed Time: 0:00:22 | Steps: 141 | Loss: 53.145401
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 142 | Loss: 53.271353
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 143 | Loss: 53.305042
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 144 | Loss: 53.546732
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 145 | Loss: 53.483448
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 146 | Loss: 53.516806
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 147 | Loss: 53.555896
Epoch 0 |   Training | Elapsed Time: 0:00:23 | Steps: 148 | Loss: 53.722143
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 149 | Loss: 53.921841
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 150 | Loss: 54.031781
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 151 | Loss: 54.150730
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 152 | Loss: 54.148877
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 153 | Loss: 54.303383
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 154 | Loss: 54.618250
Epoch 0 |   Training | Elapsed Time: 0:00:24 | Steps: 155 | Loss: 54.881508
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 156 | Loss: 54.804663
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 157 | Loss: 54.761194
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 158 | Loss: 54.686134
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 159 | Loss: 54.727469
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 160 | Loss: 54.694519
Epoch 0 |   Training | Elapsed Time: 0:00:25 | Steps: 161 | Loss: 54.774566
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 162 | Loss: 54.966472
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 163 | Loss: 55.281553
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 164 | Loss: 55.969616
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 165 | Loss: 55.849170
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 166 | Loss: 55.929761
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 167 | Loss: 55.885760
Epoch 0 |   Training | Elapsed Time: 0:00:26 | Steps: 168 | Loss: 55.821559
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 169 | Loss: 55.857248
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 170 | Loss: 55.929474
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 171 | Loss: 55.793254
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 172 | Loss: 56.005620
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 173 | Loss: 56.166908
Epoch 0 |   Training | Elapsed Time: 0:00:27 | Steps: 174 | Loss: 56.368592
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 175 | Loss: 56.337928
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 176 | Loss: 56.430888
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 177 | Loss: 56.337081
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 178 | Loss: 56.518778
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 179 | Loss: 56.534882
Epoch 0 |   Training | Elapsed Time: 0:00:28 | Steps: 180 | Loss: 56.744689
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 181 | Loss: 56.765200
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 182 | Loss: 56.722009
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 183 | Loss: 56.897072
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 184 | Loss: 57.117491
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 185 | Loss: 57.325780
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 186 | Loss: 57.447777
Epoch 0 |   Training | Elapsed Time: 0:00:29 | Steps: 187 | Loss: 57.412924
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 188 | Loss: 57.453539
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 189 | Loss: 57.425040
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 190 | Loss: 57.409607
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 191 | Loss: 57.428648
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 192 | Loss: 57.448419
Epoch 0 |   Training | Elapsed Time: 0:00:30 | Steps: 193 | Loss: 57.517755
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 194 | Loss: 57.439907
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 195 | Loss: 57.662176
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 196 | Loss: 57.827843
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 197 | Loss: 57.865453
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 198 | Loss: 58.021925
Epoch 0 |   Training | Elapsed Time: 0:00:31 | Steps: 199 | Loss: 58.091007
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 200 | Loss: 58.085468
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 201 | Loss: 58.300041
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 202 | Loss: 58.658671
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 203 | Loss: 58.656438
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 204 | Loss: 58.662039
Epoch 0 |   Training | Elapsed Time: 0:00:32 | Steps: 205 | Loss: 58.822595
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 206 | Loss: 58.796285
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 207 | Loss: 59.112446
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 208 | Loss: 59.289583
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 209 | Loss: 59.241442
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 210 | Loss: 59.279124
Epoch 0 |   Training | Elapsed Time: 0:00:33 | Steps: 211 | Loss: 59.284247
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 212 | Loss: 59.275117
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 213 | Loss: 59.271032
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 214 | Loss: 59.271309
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 215 | Loss: 59.370990
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 216 | Loss: 59.375221
Epoch 0 |   Training | Elapsed Time: 0:00:34 | Steps: 217 | Loss: 59.588025
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 218 | Loss: 59.693077
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 219 | Loss: 59.911719
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 220 | Loss: 60.092406
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 221 | Loss: 60.305270
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 222 | Loss: 60.254687
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 223 | Loss: 60.240853
Epoch 0 |   Training | Elapsed Time: 0:00:35 | Steps: 224 | Loss: 60.201768
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 225 | Loss: 60.444843
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 226 | Loss: 60.668736
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 227 | Loss: 60.811455
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 228 | Loss: 61.110905
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 229 | Loss: 61.112443
Epoch 0 |   Training | Elapsed Time: 0:00:36 | Steps: 230 | Loss: 61.141352
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 231 | Loss: 61.146609
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 232 | Loss: 61.073378
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 233 | Loss: 61.067776
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 234 | Loss: 61.320675
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 235 | Loss: 61.355137
Epoch 0 |   Training | Elapsed Time: 0:00:37 | Steps: 236 | Loss: 61.371691
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 237 | Loss: 61.277015
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 238 | Loss: 61.353246
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 239 | Loss: 61.533193
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 240 | Loss: 61.560467
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 241 | Loss: 61.677994
Epoch 0 |   Training | Elapsed Time: 0:00:38 | Steps: 242 | Loss: 61.725217
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 243 | Loss: 61.834476
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 244 | Loss: 62.019949
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 245 | Loss: 62.213761
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 246 | Loss: 62.214819
Epoch 0 |   Training | Elapsed Time: 0:00:39 | Steps: 247 | Loss: 62.275436
